,App Name,Description,Bot Number,Count
4009,6,"'You better not pout, I am telling you why, Santa Claus is coming to town!' Let your kids sing along to classic christmas carols & play fun games to receive gifts from Santa! Let's spread the holiday cheer this season!",M3B022B04,0.0
4010,40,Make Miko dance to your tunes! Play any song on your phone/device & open this app. Miko detects the changing beat of the song and dances with the coolest moves! Party On!,M3B022B04,0.0
4011,8,"An artist lives a 1000 lives! Painting can be a very soothing & calming activity for kids! This app has 700 pages with coloring themes such as magic, monsters, glitter, animation & many more!",M3B022B04,0.0
4012,23,"Take your kid's playful learning to a whole new level through a collection of videos, games and audios from Lingokids! Whether you want your kid to brush up on their English vocabulary, numbers, or just have a good old boogie - we've got you covered!",M3B022B04,1.0
4013,13,Welcome to one of our funnest talents! Play any song on your phone/device & open this app. Miko detects the changing beat of the song and dances with the coolest moves! You will also find preset dance routines for your child to groove to! Party On!,M3B022B04,1.0
4014,13,Welcome to one of our funnest talents! Play any song on your phone/device & open this app. Miko detects the changing beat of the song and dances with the coolest moves! You will also find preset dance routines for your child to groove to! Party On!,M3B022F63,0.0
4015,37,"Miko 'walks the walk & talks the talk' in style! With our new AI feature, let Miko stroll around the house as it greets people without toppling over edges! Kids will love following Miko around!",M3B022F63,0.0
4016,19,Set Miko free! Miko strolls around the house & greets people on its way with some music & dance! It's like having a new member in the family!,M3B022F63,0.0
4017,39,"Start smart is a new-age classroom for beginners, with colorful images, animations, sounds, music & voice narration! This app offers over 275 educational games, covers English, Math, Science & Geography in a super interesting & fun way and lays the perfect learning foundation for your little one!",M3B022F63,0.0
4018,17,"The Fight Viruses app is a 10-level innovative match-up game. It teaches kids about health, sanitisation & cleanliness. It also teaches best practices & precautionary measures one should take against virus infections.",M3B022F63,0.0
4019,13,Welcome to one of our funnest talents! Play any song on your phone/device & open this app. Miko detects the changing beat of the song and dances with the coolest moves! You will also find preset dance routines for your child to groove to! Party On!,M3B023426,0.0
4020,3,"Enter a classroom filled with colorful images, animations, sounds, music & voice narration! Brain Buzz is designed to bring out the inner Einstein out of your little one. Over 290 educational games, covering classroom subjects such as English, Math, Science & Geography will make learning super interesting & fun!",M3B023426,0.0
4021,31,Don't have a real big-sized pinata lying around? Don't worry! Just have your kids tap our virtual fruit pinata for some fresh fun! Yum!,M3B023426,0.0
4022,24,Who doesn't love an arts & crafts project! Enjoy the art of creating with tutorial videos that guide your kid through a step by step process in a simple & understandable manner! Let's get creative!,M3B023426,0.0
4023,26,Enjoy a collection of hand-picked rhymes & children- friendly songs for your little one! Let's get ready for some Itsy-Bitsy fun!,M3B023426,0.0
4024,23,"Take your kid's playful learning to a whole new level through a collection of videos, games and audios from Lingokids! Whether you want your kid to brush up on their English vocabulary, numbers, or just have a good old boogie - we've got you covered!",M3B0247D1,0.0
4025,8,"An artist lives a 1000 lives! Painting can be a very soothing & calming activity for kids! This app has 700 pages with coloring themes such as magic, monsters, glitter, animation & many more!",M3B0247D1,0.0
4026,7,"We are living in a highly technological world! Introduce your kids to the world of coding with our Google award winning app! With over 1000 levels, this app teaches the basics of programming through creative & interesting games to ensure fun & effective learning!",M3B0247D1,0.0
4027,21,"Kidoodle.TV is a premiere streaming service devoted to providing safe, engaging, and inspiring experiences for children. With an extensive content library featuring popular TV shows, educational and entertaining programming, gaming content and more. Find the peace-of-mind knowing your kids are safe with Kidoodle.",M3B0247D1,0.0
4028,13,Welcome to one of our funnest talents! Play any song on your phone/device & open this app. Miko detects the changing beat of the song and dances with the coolest moves! You will also find preset dance routines for your child to groove to! Party On!,M3B0247D1,1.0
4029,40,Make Miko dance to your tunes! Play any song on your phone/device & open this app. Miko detects the changing beat of the song and dances with the coolest moves! Party On!,M3B025F5E,0.0
4030,35,Help improve your child's image recognition and hand-eye coordination skill with puzzles! It gets your child to unscramble an image from upto 30 different pieces into 1 recognizable image! Scramble & Unscramble dozens of images with Puzzle Time!,M3B025F5E,0.0
4031,38,"Spellings can be very challenging. However, Spell Master makes learning super fun! It teaches spellings in a quizzical manner to keep the child engaged and entertained! Categorized into Beginner, Intermediate and Advanced, this game caters to all!",M3B025F5E,0.0
4032,27,"A robot with feelings is a rare sight! With our Mikojis app, Miko expresses all its emotions through the cutest emojis. Miko can go crazy! It can blush, snore, smirk & yawn too. There are 18 Mikojis through which Miko interacts with the child's ever-changing moods!",M3B025F5E,1.0
4033,13,Welcome to one of our funnest talents! Play any song on your phone/device & open this app. Miko detects the changing beat of the song and dances with the coolest moves! You will also find preset dance routines for your child to groove to! Party On!,M3B025F5E,1.0
4034,13,Welcome to one of our funnest talents! Play any song on your phone/device & open this app. Miko detects the changing beat of the song and dances with the coolest moves! You will also find preset dance routines for your child to groove to! Party On!,M3B0226C5,0.0
4035,5,The 2 Megapixel camera captures sweet moments of kids playing with Miko 3! The timer functionality lets the child record one minute long videos & take wonderful pictures as well!,M3B0226C5,0.0
4036,24,Who doesn't love an arts & crafts project! Enjoy the art of creating with tutorial videos that guide your kid through a step by step process in a simple & understandable manner! Let's get creative!,M3B0226C5,0.0
